nodeIdx,nodeId,topic,target,found,foundRegistrant,foundExtra,timeToFirstMs,timeToCompletionMs,hitTimeout,recall
0,6a9d238bcea1a2048be99b86ffc04cf3cb3a7bbc691e0b3367738aca75d3820b,4,39,39,39,0,126.709875,2117.609875,0,1.0
1,dca59374d89a2e219b599fd8cee4ecaa8bbf1f38b5e3e8b938d85f895b082aec,2,73,73,73,0,61.570667,1929.855667,0,1.0
2,2d75f54ae9ac2232cb7d2ba5f4f96473798c87f7097a4073efe9de25c2b7e8e4,0,211,206,206,0,125.158917,90001.179667,1,0.976303317535545
3,cf0f547f0075bd2eac1b91033ee11455032a2a89b6b0bef179afe3bb9f3cb3fc,0,211,205,205,0,63.963459,90001.1545,1,0.9715639810426541
4,21e9d8aadfb456447d3703257591473ac15548fdb57f0217cddd55d6c7db35a9,0,211,204,204,0,63.521,90001.168042,1,0.966824644549763
5,4ebf8062212eb9e6b34604d44437a4f5de8e75ec6d60950b42ff3ddb648a7119,2,73,73,73,0,61.210167,2121.00775,0,1.0
6,e7f4864b6785dfe5f9d0df8b2d134272ad0d00ed454cf07c253c8c9e3d0551b8,0,211,203,203,0,62.094375,90001.154542,1,0.9620853080568721
7,6e2979831ed5ec2945842e78f0a63dbf9ebae0658bebe50b744263e53e9bc19f,1,105,105,105,0,127.305042,1831.899083,0,1.0
8,5bb7a7f5e7416145e633f685f5294ca3c59a67dcffbc47409371bd30be996dbe,2,73,73,73,0,62.524375,2057.847,0,1.0
9,91f17e5f3650935308061db286719a9cad14d947c531d02151f4e81c26272c61,1,105,105,105,0,124.036625,2432.64175,0,1.0
10,5e1ef0159ab121c348aef5024e07b4c4d66a2578846a4c4b2754807514c57c25,2,73,73,73,0,61.6235,2719.680584,0,1.0
11,f1890430feffc1c5d050b1ac10a79f8e164c0a8fe3c06456a3854c5cad8ec70c,4,39,39,39,0,62.1425,1139.873709,0,1.0
12,18cf0e1419725dc0394142fce8700a64e95e67f43f745ab732d9f2c10b17d151,3,67,67,67,0,61.660417,2541.45775,0,1.0
13,88bfb361e478a0927b61c457cadd84e8a25ac38334fa3d706e8f6a1464fcae92,4,39,39,39,0,61.930416,1414.667958,0,1.0
14,b97763dd4b14daea84d8459d42d1de90705f67696da8f3cf74e63801394f89bc,0,211,207,207,0,63.608833,90000.804,1,0.981042654028436
15,9a442592a83776d2f0b198129d74ecd9d85109cd087eb33e0577a67621c7d50a,2,73,73,73,0,65.843875,2078.700667,0,1.0
16,06c26e740b5dcf864383a840498c8eb40d0109b43c6af8e52fdea8bcec9db595,1,105,105,105,0,63.670958,3452.945166,0,1.0
17,91ad40a7470b7bf7f1b7dd4b6f88fafc3c46a4c274a5ebc305118e6fcbe4c412,0,211,202,202,0,66.714334,90000.732667,1,0.957345971563981
18,08055a347d4124fcf91f389fd0d5e5d187fba3d608d1706b722cb4863d854027,1,105,105,105,0,65.638584,2792.003167,0,1.0
19,3d4de5b32be077a00ec4a715575539292ca2fc39353de8cae52038aef5d66aac,1,105,105,105,0,61.03575,2123.252208,0,1.0
20,54850dd0196265dc0099bf1d5946b6666c5794b5106cb88af1e8def042eee2ca,3,67,67,67,0,62.499708,1771.228417,0,1.0
21,0c094648fe8af7a0b29635f1ba81a52f72ecf2da13141e3caa335268414a1cb4,0,211,207,207,0,62.020833,90001.124792,1,0.981042654028436
22,a55d00c6206b9f490064b72026dd9c782be3761fe588eda1555819f3ed40d7b9,1,105,105,105,0,63.114,2989.596541,0,1.0
23,661d1642e28ad84e711895bef1a92b9baa06265c1f0a0de0c8c6e863357e0a5a,3,67,67,67,0,62.480208,1461.209958,0,1.0
24,6ec05513d3cfb385791443d8eb6883b137b434ddcd4b4796f3cc611a592e6563,0,211,208,208,0,123.896666,90000.708166,1,0.985781990521327
25,2c03b0d702b54523485a3faca68b2a9a8992d9976d2da9b266d88bc4e09533b4,3,67,67,67,0,62.022209,1445.494417,0,1.0
26,e12b06f3cce8d517139e55a494e75e4d533f3fe74dccbb4c1d4d329860f39c8c,0,211,202,202,0,62.077625,90000.700375,1,0.957345971563981
27,732b478654bd5d77b6711ae98112e24be69563a01b773285ead681685b2abef2,3,67,67,67,0,134.036875,2188.722833,0,1.0
28,17635c13dced5509c9505bdcd52e898d92db55d742a15d34e8bf6f94417caaff,2,73,73,73,0,60.922625,2672.020959,0,1.0
29,0f454e535a373d17b55a656a025b78efa91b656fe20a6dbb56f8d1493365fbe6,0,211,203,203,0,61.07275,90001.041708,1,0.9620853080568721
30,9730f43b1c52bfebd25e706d38608fd082d1ee56e3ee95c49e1955ad2b3d731a,0,211,203,203,0,125.794667,90001.044083,1,0.9620853080568721
31,8db5f1af74dc66b1eb5aac67d423543c231369ae04cb3f2e9c8aaf5683e28cce,3,67,67,67,0,127.674333,2051.628,0,1.0
32,4f0626369c6b467ac6054173131c01845eb6a7ca1ad6566d214a7ae1af776a3d,2,73,73,73,0,63.425708,1839.073292,0,1.0
33,425c0f0118d35f68a7cd691bf49ebef1be87ab04e6f927a3e7879a65296e4d0d,2,73,73,73,0,62.310167,2537.578125,0,1.0
34,f75d2126806007c807a57de075e149fabc5ab86d73984e198e9d9e55e8fe419b,1,105,105,105,0,62.496,2823.537041,0,1.0
35,27a4ffa1e2926fdea2c50421db1ca091d1511e056e7dbed7ac481f58f8de8ede,3,67,67,67,0,68.83875,1909.048208,0,1.0
36,348959db1ae4520508670439c977d83453aa59fe702a6bfe6d746a4a6dce0f04,1,105,105,105,0,64.052042,2810.221583,0,1.0
37,be5c8cd94ab827c8c5abc02821a30fa38cc72e5f91c2e757b26e98deb0136fcd,0,211,209,209,0,78.413875,90000.9365,1,0.990521327014218
38,90222c9a8c08d2792d641c5b1f1d9ff368c40c8428ef0a64ea59d26914cb5183,0,211,208,208,0,84.425458,90000.878667,1,0.985781990521327
39,d5978197dfc6ceceaa146ef382fcc83790f6cf240cbdb9a0189e6d4d77c7a3bd,4,39,39,39,0,137.370125,588.795208,0,1.0
40,8270ee930845dda5f16f86ca4a5226a234a225a1045ff7d1ab7a5b00c5e57351,3,67,67,67,0,62.383417,1540.213584,0,1.0
41,4c2ee7df06e1d7b1cd5e4c69a008c83b15ef14a0f2a15ae04608a010ff77202d,1,105,105,105,0,61.560041,2297.144083,0,1.0
42,0bade2c0d093c09dd433ede5d469520df2c22b0ae8f4a99006d13b4a883a60f5,1,105,105,105,0,65.077291,1660.316958,0,1.0
43,57dc22a96f921195c9a2f659fb4957e4af20d0e7295de970f165e12eeff9c10f,1,105,105,105,0,63.068042,3046.550667,0,1.0
44,ad3ebced6ec0b51b6d6ee8b88ebbc4ad32b06c63ac80b78df5d61af7344a27c7,3,67,67,67,0,62.19825,2235.19475,0,1.0
45,1a636d807cf6d575bd8869f610409556523400af2b41df56640ab0c0c799bc23,0,211,200,200,0,63.453083,90000.901917,1,0.9478672985781991
46,bdc2d1c93ec5d90c5e60a1528cba29a8562ced835f9ff770a11096d4a320d81b,1,105,105,105,0,62.887875,2986.492167,0,1.0
47,488bba75bd3b67412f40698f1e27f7954aad483e1d72fdfecc1526a3083e011d,3,67,67,67,0,63.004583,1655.089833,0,1.0
48,48750adfb8c59742eddb7f0ef73a204799b4a7e30d907d4647cd02471becbe5d,3,67,67,67,0,64.874084,1390.600792,0,1.0
49,5b2c6c1ea357e54b641920b76855f4cf47b8c27eb7bbae6a36c6d54453aef72d,2,73,73,73,0,65.9365,1999.68425,0,1.0
50,27b047df9e2383e95a7d77570c0f555043a3987cfea972c8588a51cc3179c66b,1,105,105,105,0,75.592666,2925.816958,0,1.0
51,ec993f668eeb48d139dac2e65d6ae6bc1fbcb63dc540828db89fd4f576ba4412,2,73,73,73,0,61.517167,2115.748167,0,1.0
52,c81dddddc7a3a49a688bf93e3a2cd41b0332ee63bd7532812eef9f889db39944,0,211,208,208,0,60.829125,90000.645709,1,0.985781990521327
53,31cc223f97167cfddc2da728991ea649753e3d20cb8f39a2a363160a10ae1984,0,211,205,205,0,62.250667,90000.681167,1,0.9715639810426541
54,fadfc08a638dc5e3bf09c69e46c43b52c4edf14459e8388937910c49a18151e2,2,73,72,72,0,61.617333,90000.749833,1,0.9863013698630136
55,f555979897fe99ac7385f1847fc65cb9a81e4f5b2ac84d99f7468c8fbd182eb9,0,211,206,206,0,61.756375,90000.651042,1,0.976303317535545
56,5e0f4df394e06495eb1e01989995a97d11ebf0a2481fc7b033ef7b0e71299a0c,2,73,72,72,0,64.084959,90000.628959,1,0.9863013698630136
57,7686bd2d28a8b7f7d8a8f9646bebca83f767b80d2bea698e6aa36952c8e1c8d1,1,105,105,105,0,63.769625,2632.04725,0,1.0
58,e1d13a811f6c60b6ee6786de2cfed93c9417ddbb6c2092ed24cef4d7b4fafbe5,0,211,207,207,0,62.39625,90000.574459,1,0.981042654028436
59,460e2d40938bcf6d0f4eb59e0029cfdacb29d4d266a432f41d0dfeadd48f1c0f,1,105,105,105,0,65.242125,2800.815042,0,1.0
60,4815c484a27a042e0b37e00bc3f87c76cd1e8d2816456f791040efe9194832b7,3,67,67,67,0,63.647833,2041.087541,0,1.0
61,f5bf5779506619a72d8f5710d7695696e966436d8a88b76a55ffaf169926ffd2,1,105,105,105,0,129.99225,1897.232584,0,1.0
62,7be62c1c24560cf5c681e130e2c322abe068c7997a53d097de5722a54f18beb5,1,105,105,105,0,62.657334,2144.040667,0,1.0
63,9ef55c00a222820d22a12ec0273b08c1054e350e2a8b17cf3508152a2a647d1f,0,211,202,202,0,65.209334,90000.489917,1,0.957345971563981
64,447c0e93c284571d3bbddbb01f6769bbe74c536867ab404c9d412d9625815f1a,0,211,207,207,0,64.785583,90000.454625,1,0.981042654028436
65,0bd21f20752e5a537829274ffd0af3047173b5715a6e8cf2817afbfb066b4b49,1,105,105,105,0,65.8575,2739.527875,0,1.0
66,2f1b367787ec2678e51a03293adfdc8073d5f19b1b4c28b534911a7d6af969fd,3,67,67,67,0,98.402375,1579.547333,0,1.0
67,3ba14a2da9ca29be9a1ae50d6ed662b07143632f4519b368ed4d4eec7c24c685,1,105,104,104,0,98.13575,90000.341542,1,0.9904761904761905
68,c837466257dbb3615c0ecdfa60c81fa1cb0b8591255a69e6f2beeab2df325ca3,2,73,73,73,0,66.949917,1666.27675,0,1.0
69,1a0e147440ea769344a19cfa6f4056de1fc1908903f2d1882557be58ba5b5663,3,67,67,67,0,81.556375,2214.844042,0,1.0
70,f267c53758be7a0446909e4083f8acae7d2cac9cd385ede65bbba2793c0529fc,3,67,67,67,0,97.036625,3031.513833,0,1.0
71,8432d87add8208e864271d15901e7a7c85dc2cf65e9af8b50548a3fcb246ac98,4,39,39,39,0,66.714792,954.847875,0,1.0
72,a15d7f34fa24e6f5c4d7a3b4ca99da2a3c7bebff1fe4f64478bdfe87cb018aae,0,211,202,202,0,92.08525,90000.675083,1,0.957345971563981
73,569eea7370cb5d2e7cc9501d519b57e79a5e2b4dd2c2c8c814819f7a11fc077c,0,211,200,200,0,76.976416,90000.594166,1,0.9478672985781991
74,c106e3f7096ac407432476f9ce2869309006bb685bd5b32254783f9c4faaa662,3,67,67,67,0,133.333083,1775.858708,0,1.0
75,8e86c6c27a44dceca5b4bf3ad1f3caa45e8feeeb0edc58f1605b5417076fbaa4,0,211,207,207,0,98.390167,90000.778917,1,0.981042654028436
76,a6abcf148fff1c04a77a02817faca1528a27d8257f291b2e822092973c413785,0,211,208,208,0,67.021792,90000.618417,1,0.985781990521327
77,d2d0159a941191f5a19d47b8cbc5bcc3c2a8a5368d7088b0b9eaf79f6f57103d,1,105,105,105,0,87.142291,2648.290708,0,1.0
78,58872d576254655ac910fcb58deb68860ae4035b3862ea2bb149792090a77b38,2,73,73,73,0,85.88075,1600.742042,0,1.0
79,83ab0ec5f7eba6ce7d35fdc670ae362a7cc14eb4deaef078083c58ff9e8883bf,0,211,205,205,0,82.20775,90000.567084,1,0.9715639810426541
80,da1c50c85fd6ca23d33264646d95a736e069ae9f06e7a662c1962d8576a8a9c5,4,39,39,39,0,93.283625,917.886375,0,1.0
81,f5de2979f6380d450e44b47f95aded3cb9b648a4fb336c2097ee821b79ca5bc1,3,67,67,67,0,86.389209,1713.260542,0,1.0
82,1693688a6e7f995560f92d5afaedfdc52c3fe06ec174164023f9eef0765e9294,1,105,105,105,0,86.887,3010.013292,0,1.0
83,9bb50172d9b1f98ab47ee8d07e7e42fdc90d5f5316b241c6e36fe22ba27ad678,2,73,73,73,0,76.470042,1590.515333,0,1.0
84,1d577855213614af7013bfc763c45890dc34cdb323b21dae3c16f01cc3143119,2,73,73,73,0,84.028875,1974.438083,0,1.0
85,6c7d3b661f908f9c9e1a9c394522699e20bd94f1e6047dd7dddb923338834e9c,1,105,105,105,0,76.450833,3229.856208,0,1.0
86,3f847010bf3a76fd1c282c5ff7c53e40790feb49501ccf61b9d27c182b5b01e7,0,211,204,204,0,77.874625,90000.434667,1,0.966824644549763
87,ca8a0826b365a44f017db7400f0e466a8d27bcc1f810075f73a14916dc197fbd,2,73,73,73,0,70.5155,2395.459625,0,1.0
88,9f9be8deb02f963ab6b08f2a9ce6d15b5b86c5cab6e24189bdaf552d8c7a3280,0,211,206,206,0,73.32825,90000.066458,1,0.976303317535545
89,1670e7f8d5edf9038eacda6b86db1132cf5aaae94f7ac9acf4bf34ee64f3db69,1,105,105,105,0,85.209917,2529.544292,0,1.0
90,093ea707da3002e7c3e7f4f88df885a73cf595b725f0a22b2b2b0223867d7b4b,0,211,201,201,0,62.964875,90000.300417,1,0.95260663507109
91,9b4ffb8579384a9c3ce7ca8154ad0a55b607d1645537ccacfcfc3059cb476c2a,3,67,67,67,0,64.032792,1833.968708,0,1.0
92,fba2c7ee8fd5c2993d6d17f2af6af892530b351fecfe9b97c97473121f33db07,0,211,206,206,0,66.048625,90000.26775,1,0.976303317535545
93,c70d67af7abf116fd48179300e35ad1d565846fa0aac03637b341a06b6c99361,4,39,39,39,0,68.465542,1772.644042,0,1.0
94,09f88917f8fa88983f31b084b4fee60b21a15e77d6f8e6804b89df7edf4096d1,3,67,67,67,0,63.962584,3038.381584,0,1.0
95,ad372148b866343e204d5525df697becb4c71c661d9f13f00137c610cdaf796e,0,211,206,206,0,66.600625,90000.04375,1,0.976303317535545
96,5b2a713cc0529e6bb4c41dab6394354c617ca28f8ada96b9d37873a2b91bf42a,4,39,39,39,0,66.270125,1421.364667,0,1.0
97,6b9feb0ff9a9b158082d6b4d0e18cd317a43b8165c478954b6d9088b6edb28a7,1,105,105,105,0,72.55475,2014.183542,0,1.0
98,9a5b15505900260ecde796cba8076419d854c0d07e94a38dfd20be7e39df9816,0,211,206,206,0,67.633,90000.045625,1,0.976303317535545
99,1c342ee73517685c53ff73bf3d8df8d3f960e7784b0178b248e2c01218cfa37c,1,105,105,105,0,78.983958,2634.321291,0,1.0
100,7c8df026978709bee533b5407df828da20fc1b12ecac018cc69dea483c7035ea,2,73,73,73,0,80.000667,1655.665417,0,1.0
101,e735974913ec7612fdc20f7481047a0039ed6cc97d0ad530698599c152bd7e57,2,73,73,73,0,75.959917,3532.231542,0,1.0
102,8812c786538c820aa61b22fee727ce010f79a0c95ed9e52299f5ff00a18ee5a5,0,211,207,207,0,97.618875,90000.066625,1,0.981042654028436
103,daf0ae96ef78f50c2afdf50badb649fc30b7e759ea7d3f7573925e54e47ffd61,0,211,200,200,0,69.224333,90000.058208,1,0.9478672985781991
104,b566a2c0a9a260441be467c82b13e0a9160ffbd3e8147d875460eb90f5d131c4,0,211,205,205,0,97.153833,90000.03275,1,0.9715639810426541
105,a0e1fbbd2025c521a8551568b87ec7dc0638517891d65d1a9b423c00a70f7311,3,67,67,67,0,76.666792,1771.049542,0,1.0
106,5c7c0391a997b78113a8f08cd896b9aa4341ef72f21a77d4b61f6d9044cc63a8,2,73,73,73,0,72.478959,2374.458959,0,1.0
107,bd1fb58f3585526c0ee2e3e492db9ce128666d35b358eb97fc12e407fceead8e,0,211,204,204,0,73.802875,90000.013208,1,0.966824644549763
108,97c59e1e76d116b27588174854de61c599921f0010981dad842ed945ace31159,2,73,73,73,0,65.661042,2093.617625,0,1.0
109,d0c3ae889ac33a2bbf3939467c5281ceb2373bf57981605d3198b7bc438583dd,0,211,206,206,0,81.132208,90000.32,1,0.976303317535545
110,f5f2e4efa8a1eaaab4a77587dbc2f3fc0a252ad1fc35b22e4dd0bc4b0efc4c6c,2,73,73,73,0,63.64125,2608.101459,0,1.0
111,e4f148c18e47a26294e05c4376df2dd073c8802d68db05a219fe3b8575eddc69,0,211,206,206,0,73.951959,90000.20875,1,0.976303317535545
112,9e4a282ca4cab2e7be9d0e1a3da124677011dcead7a6e326589b6b341c1070b5,1,105,99,99,0,68.8465,90000.118458,1,0.9428571428571428
113,fbc555be2c735cfe428286dd152910f0d52de312212a889eb21599e4dc92cae8,0,211,205,205,0,66.419958,90000.127125,1,0.9715639810426541
114,2caa27ef4d997bd92fd89c4019e140c4f03e42e9b728c4c44340c1fa8e44001b,0,211,206,206,0,66.889208,90000.10525,1,0.976303317535545
115,944e4ca3480e425831dba892385435e0a0b3e650b0725ebe7539e9550249c36f,0,211,206,206,0,68.738458,90000.137333,1,0.976303317535545
116,517d6982c308040c972573f95e5623be703ca1b50caaf40ec33f1d5426c0f274,0,211,202,202,0,80.679625,90000.060667,1,0.957345971563981
117,08aea711e8c62c5753b42cb17e3b8ac4df313ac8a5a7b04e9d6fdb1501e6f2bc,4,39,39,39,0,79.107167,1346.986375,0,1.0
118,ce79997b66b4b14e2cdcaa2125a2cf05aa6dcc310870bda6475ab5ea9af779e3,0,211,200,200,0,82.731708,90000.030125,1,0.9478672985781991
119,213e63ff9e70a0713e01df10d4a2d9cdde4abecb72158cbbad235c0cc0f137ff,0,211,193,193,0,82.036333,90000.043,1,0.9146919431279621
120,5aebc5b27ead583e43c0710417db8e96dd52595aa8382c9dc4c530e0acccaeec,3,67,67,67,0,78.83575,1972.343125,0,1.0
121,9b73a0bb1ea448c2f69b71e55d88bc220e717f3e8678fcb22e2f62724e4bfbac,0,211,209,209,0,79.639291,90000.042958,1,0.990521327014218
122,0ef087c395c45edf2559ba6e4c38d4c1e0dd91ed6f186414ad48e1caf8bf8f4c,1,105,105,105,0,81.123959,2639.602209,0,1.0
123,85351d0e59b4e06cd78238483e014a735e4a480f7fe3860d9d20bacc06898727,2,73,73,73,0,78.684958,2623.447833,0,1.0
124,0acfaf1624d58080083eba96baf8de890e4a2d3541785315f98ea4f915937871,4,39,39,39,0,74.134125,1369.000042,0,1.0
125,781528fd7bf7deed6dd9b0138d5a327ac8319b4d272496e6c8f6f95d96eec2b0,0,211,208,208,0,77.484,90000.010875,1,0.985781990521327
126,3562df2cfccd4f59d7ee0e6d7b87eba77a088695bef1c8f6288b8cba37a4c717,0,211,206,206,0,66.261916,90000.098916,1,0.976303317535545
127,d28fc645f59a9771dcb19fc637e3d47f3d9900b5ca9e3562b546839674894108,1,105,105,105,0,63.485584,2314.824125,0,1.0
128,f83878bfde70b7a7c1ddedd9be526e6f60af8d3c98958b00767740e31d7d6b05,1,105,104,104,0,68.080791,90000.053625,1,0.9904761904761905
129,33da9bc3a5ea67af4cc042fb4891c5761897f60986b26de7255a10b4b9af1dfc,0,211,207,207,0,64.341708,90000.03725,1,0.981042654028436
130,4604598f0f809c45fa43456c6c0bbf072625b9b2b959effc443ee60cf0fb085a,0,211,206,206,0,65.833583,90000.04075,1,0.976303317535545
131,13e194ac494eb648192eca356e247fb28de988548738f5595e0b9131cacbe5f3,1,105,105,105,0,64.758583,2494.636125,0,1.0
132,7607f4610271eadae2a0bb7fdf00f050285e170b40a386ea50772b2d847b1b86,0,211,208,208,0,68.294125,90000.018375,1,0.985781990521327
133,00a8649f558b40fae943e47048f1d76c2bda1eee6600297ce5fa3a3cb8ce1e9c,1,105,105,105,0,80.856333,2511.793708,0,1.0
134,b38330ec0e6ab22b84f301c006d517ca30d4d204817439028423655a79d2e23f,0,211,204,204,0,66.716333,90000.077125,1,0.966824644549763
135,d2313b9edf14d24a17c15529c41e44398dfc16526b0137079763c505efa3b336,0,211,201,201,0,80.51,90000.071666,1,0.95260663507109
136,550eebbe4e42ea8ec97ff6c53b6bbfc01b9cffd9a8736eefbba9592a0a416882,0,211,203,203,0,78.231333,90000.053375,1,0.9620853080568721
137,4c4a3c6701a55f72fe5e1c3451bea7df28a88da4e7cd89ce892a17c6150dcf92,1,105,105,105,0,84.152458,2519.38975,0,1.0
138,e914305b88501f562405f1669158a9c5a68403154c1ff88bc6d203e2b1a180c2,0,211,204,204,0,79.440917,90000.0295,1,0.966824644549763
139,b3d32ffc24eb4d7c582c945047200d882f6460de35b762250bdc04ceb7e6aaa7,0,211,200,200,0,81.141083,90000.053708,1,0.9478672985781991
140,db3656913a2cf2a31da0b916a52160f120137ea2870ae2f8088efe585a63378d,0,211,206,206,0,91.611584,90000.04,1,0.976303317535545
141,03babad8e1c0d124b187fbea8bd1049070fbf12a4b6ef91687651cbc5de9b5ea,0,211,207,207,0,64.113917,90000.049167,1,0.981042654028436
142,ae86730b3292781814054e04f0a733b684ac640a955b93f92c16288c81dd1fd3,0,211,207,207,0,66.669834,90000.012625,1,0.981042654028436
143,d7c9c7b92753e3e45a7da6fcb9df30b5e0104e8f056c404825007147c0963a7b,2,73,73,73,0,66.452208,1526.113833,0,1.0
144,c85e0bccdcbf61fe7acd69d90ae7748761e2b67787187ab9eaae0786d8000c94,4,39,39,39,0,72.896791,1477.089458,0,1.0
145,f1dd67b20f2b5104a01dc998fb10f6791bc41f64e6f53016252f3fcff67990b6,4,39,39,39,0,64.261167,1209.844333,0,1.0
146,4be972f384fa8448318c5209a0480c8e4023959f2d817a6ad2454a5d162da5d4,3,67,67,67,0,86.4225,1599.34825,0,1.0
147,5d41711d250600e71d5a50da72e049b4e24bbbd57ee0f1c411cce203a437910d,1,105,105,105,0,69.442,2629.597167,0,1.0
148,a23bd366902a51000fd1d871d8d6760708e2605fc92ccead42e19b66d7f8d966,0,211,205,205,0,77.485625,90000.01025,1,0.9715639810426541
149,ccecc49fdcd45ddd244f426a3321a638e530b8ecfb81d88b336bbf805892c6b2,2,73,73,73,0,78.5755,2199.46675,0,1.0
150,4a501927dc8a0d26bde096519448a3be4401c97fe6be330784a36ab6459f1c66,1,105,105,105,0,81.387209,2451.863209,0,1.0
151,fccc7f829249a2d2ba37187a34d2438beddc9f6a4a43cee10f5770e09223659c,1,105,105,105,0,75.011916,2260.852791,0,1.0
152,98649cf17d6d0c525561072b4af83f7f9ef308ab76e03ac11cfbf9ac9fcef842,2,73,73,73,0,79.468042,2086.749042,0,1.0
153,4ab61a468c5fdba37e1159b77383d8b937885553e2c0b967b6e9de3f17304d55,1,105,103,103,0,75.709292,90000.041,1,0.9809523809523809
154,782e06ebb4b06674fce4d28672c881289df89c35273d9ae437a3a3d0f12804c3,1,105,105,105,0,69.734333,1889.642625,0,1.0
155,cd683a2c0b48a800a8a589c0215fdf3214f6f06ea698f8683e990f5ae9d660ff,2,73,73,73,0,78.497208,2207.899917,0,1.0
156,3cc8a6a5ff4f89bbda8545f5ce4f959beb11e23e8fc03f870a65ceac59e08565,0,211,208,208,0,68.855125,90000.034084,1,0.985781990521327
157,d43cb5f77deeca81ad0091e8d8ef729aee2e352e6a720a66e9bdeb9a56a92bd5,2,73,73,73,0,63.429208,1886.757416,0,1.0
158,c754cfad14a1b4fb72b79bd7c53f685159da0227275be764b389e6cf85af344f,3,67,67,67,0,65.537708,829.896708,0,1.0
159,5a7cf59019d5109517d498f6527ec38bd35d2334328cecfcda7c48f963519755,0,211,206,206,0,80.66475,90000.02525,1,0.976303317535545
160,bf6352663e520dd693c9aa0f32267a88754bafb3e339023dfd83a5959aa44f18,1,105,105,105,0,68.684792,2435.236959,0,1.0
161,eabe821239d74e09a648de1786137dd8054551ca28600702d7849bf494375609,4,39,39,39,0,74.459708,1239.541042,0,1.0
162,5f94852eb21646143320e7c4aa974cfb79ebd35c84f08de5c5d711cfbc244e66,0,211,204,204,0,82.435042,90000.044625,1,0.966824644549763
163,cbf0aff1122c30d673b9dcd3835ead5c25010514b517ef21fa19e9e9b9e4a077,3,67,67,67,0,143.195083,1373.452708,0,1.0
164,cf7651ab39d48c989c965383d084b2796e26c6b24bbdd8ae59cc93bee1824fe1,1,105,105,105,0,83.865084,3546.775667,0,1.0
165,ec006e6f646d330915c9733a4b2d9a0a2b1265b38a7b27dabd6e8be81e9b1e71,0,211,198,198,0,85.066833,90000.0455,1,0.9383886255924171
166,7dc7b71ff9f2946ebf7652dbc0220e6aadacca389a3e88051780de7b2761ef03,1,105,104,104,0,71.979125,90000.036459,1,0.9904761904761905
167,c81a05a91e833d927cd1bb7c24ee8f5a15bac5f548932a0173eb44727d737077,2,73,73,73,0,72.607708,2500.589875,0,1.0
168,a155f1e8849f18ea6cbaf1a04ea35e8e87f04ad8eaba56d90d864e746e5df12e,4,39,39,39,0,66.4075,1013.151916,0,1.0
169,dc89086d7632b5c55085898322c9d4b887319e2770dcfc8b289968c11001bbec,0,211,206,206,0,66.040667,90000.02775,1,0.976303317535545
170,f21ab640aed779a65a4b0ef2f2148be7cae8b2a1d124a5ccd82c6e2d05d35b6b,1,105,105,105,0,63.627625,2321.184,0,1.0
171,9b89de366ada97dd8e6d711bf3aa6ba61a457dc112e3518acf920db22b3b60b1,2,73,73,73,0,62.865208,1475.152875,0,1.0
172,e70662d690c1f14362f055f7b03564a3402154c58348baf3162555a3e1e164f4,0,211,205,205,0,68.852417,90000.021042,1,0.9715639810426541
173,edcc7378764c64840fe87983dc0c90d80b67472859af110ef1eac40c695b7393,4,39,39,39,0,64.944542,1229.071083,0,1.0
174,6c415302102660734363cc094e15a7b83f45aae371b131f262360c955351059c,0,211,206,206,0,66.729416,90000.037916,1,0.976303317535545
175,083a3b3e55219b9b16f589e276490ff2473ebb23c13d46c0d1f0454745aff16a,0,211,205,205,0,97.179125,90000.01875,1,0.9715639810426541
176,fb784f73fd647b0003148656745928992fa8432640cfe7f1dcf0ca05041aa708,3,67,67,67,0,79.041959,1668.541625,0,1.0
177,c9acc76db0597cb433cbf195fa70d23c03406b092a59187f900e036079a1992f,3,67,67,67,0,78.026,2021.715416,0,1.0
178,2fb0a48f421544a8bbe10a24af21b127aa0a5ccbacc3f9f2a61fbefa15dac13c,0,211,196,196,0,84.482666,90000.026583,1,0.9289099526066351
179,ba90f496a0eaeba323831a4f5e2696995629f6fa1d4a174a79586eb6eb553d35,0,211,207,207,0,80.488583,90000.016875,1,0.981042654028436
180,b12cde99c140010caed4a3c24be1739047b0c0f5d753b2aaabd017e172fc8201,0,211,203,203,0,63.398167,90000.030459,1,0.9620853080568721
181,19ffe396486c98dd8255dd84d62c5ed53c747877dff2f56484ab519e8b3a6009,0,211,207,207,0,80.3095,90000.053,1,0.981042654028436
182,f1d08e1f74ef6c3612937bb7634830dc87762e8b9cb4c9b439bbeb396575b422,3,67,67,67,0,93.565709,972.988542,0,1.0
183,f73fdffec2a5d41f780635186514a947201d79ebf49aa863dadfdec85d1735cd,1,105,105,105,0,95.172,2651.132834,0,1.0
184,5dd64d7e2feede0a7398cea954e14f3a708f36a65a818e567adaea3fcb80201a,0,211,207,207,0,67.834416,90000.025125,1,0.981042654028436
185,fe8c2bccf0252ea5faee28d8037745de26d98a5841f4a55670b3d6a3ac109bed,2,73,73,73,0,65.776542,2020.456125,0,1.0
186,cffa2fc97fa2c241d248df99262783fba926a9a99ee0fa6f7cf22530be2c9f66,3,67,67,67,0,67.82575,2147.277333,0,1.0
187,4ca19a57768b9c45df6c6d11e19a4c9dd671f782094dcfdfacdc3ed716fae1ed,2,73,73,73,0,81.867167,1432.982042,0,1.0
188,08d98c8607c4a4f0294614cc719d3714aecf3522cb1365c17313bd745dd2d331,1,105,105,105,0,82.078042,2567.276334,0,1.0
